Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: E:\LANL\SF7.EXE
SF.INI file: E:\nakai\LANL-PoissonSuperfish\Examples\Electrostatic\CoaxCylinder\SF.INI  8-04-2020  11:52:20
Solution file E:\nakai\LANL-PoissonSuperfish\Examples\Electrostatic\CoaxCylinder\COAXTEST.T35.
Memory used for COAXTEST.T35 arrays:     146.068 K
Obtaining filename or plot type and data from SF7 pop-up menu.

Electric fields for a rectangular area with corners at:
(Rmin,Zmin) = (0.0,0.0)
(Rmax,Zmax) = (5,5)
R and Z increments:   100   100

      R             Z              Er            Ez            |E|           V 
    (cm)          (cm)           (V/cm)        (V/cm)        (V/cm)         (V)  
   1.05000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.10000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.15000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.20000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.25000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.40000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.55000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.85000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000      0.500000      4.233478E+02  1.019758E+02  4.354566E+02  9.943110E+02
   2.00000      0.500000      4.168710E+02  7.515525E+01  4.235915E+02  9.733083E+02
   2.05000      0.500000      4.118673E+02  5.226048E+01  4.151696E+02  9.526021E+02
   2.10000      0.500000      4.078080E+02  3.270798E+01  4.091175E+02  9.321140E+02
   2.15000      0.500000      4.047560E+02  1.620643E+01  4.050804E+02  9.118039E+02
   2.20000      0.500000      4.031292E+02  2.073889E+00  4.031346E+02  8.915987E+02
   2.25000      0.500000      4.015956E+02 -9.546570E+00  4.017091E+02  8.714836E+02
   2.30000      0.500000      4.009446E+02 -1.916822E+01  4.014025E+02  8.513969E+02
   2.35000      0.500000      4.004368E+02 -2.682841E+01  4.013345E+02  8.313641E+02
   2.40000      0.500000      4.004099E+02 -3.282991E+01  4.017535E+02  8.113192E+02
   2.45000      0.500000      4.004074E+02 -3.727920E+01  4.021391E+02  7.912993E+02
   2.50000      0.500000      4.005480E+02 -4.038120E+01  4.025784E+02  7.712755E+02
   2.55000      0.500000      4.005697E+02 -4.226165E+01  4.027929E+02  7.512472E+02
   2.60000      0.500000      4.005208E+02 -4.308475E+01  4.028315E+02  7.312166E+02
   2.65000      0.500000      4.001783E+02 -4.297861E+01  4.024796E+02  7.111980E+02
   2.70000      0.500000      3.996360E+02 -4.212128E+01  4.018496E+02  6.911926E+02
   2.75000      0.500000      3.986546E+02 -4.060521E+01  4.007172E+02  6.712337E+02
   2.80000      0.500000      3.972999E+02 -3.848688E+01  3.991597E+02  6.513356E+02
   2.85000      0.500000      3.955226E+02 -3.601535E+01  3.971589E+02  6.315133E+02
   2.90000      0.500000      3.933268E+02 -3.316536E+01  3.947226E+02  6.117922E+02
   2.95000      0.500000      3.907171E+02 -3.015740E+01  3.918792E+02  5.921894E+02
   3.00000      0.500000      3.876982E+02 -2.695533E+01  3.886341E+02  5.727280E+02
   3.05000      0.500000      3.843084E+02 -2.374240E+01  3.850411E+02  5.534263E+02
   3.10000      0.500000      3.805535E+02 -2.047617E+01  3.811040E+02  5.343036E+02
   3.15000      0.500000      3.764908E+02 -1.729878E+01  3.768880E+02  5.153763E+02
   3.20000      0.500000      3.721253E+02 -1.416815E+01  3.723949E+02  4.966601E+02
   3.25000      0.500000      3.675217E+02 -1.118501E+01  3.676919E+02  4.781679E+02
   3.30000      0.500000      3.626830E+02 -8.312769E+00  3.627783E+02  4.599119E+02
   3.35000      0.500000      3.576730E+02 -5.615952E+00  3.577170E+02  4.419023E+02
   3.40000      0.500000      3.524924E+02 -3.065140E+00  3.525058E+02  4.241474E+02
   3.45000      0.500000      3.471995E+02 -6.968666E-01  3.472002E+02  4.066547E+02
   3.50000      0.500000      3.417940E+02  1.511171E+00  3.417973E+02  3.894285E+02
   3.55000      0.500000      3.363247E+02  3.542998E+00  3.363434E+02  3.724753E+02
   3.60000      0.500000      3.307885E+02  5.415005E+00  3.308328E+02  3.557982E+02
   3.65000      0.500000      3.252303E+02  7.124416E+00  3.253083E+02  3.393976E+02
   3.70000      0.500000      3.196453E+02  8.683001E+00  3.197632E+02  3.232746E+02
   3.75000      0.500000      3.140678E+02  1.009638E+01  3.142300E+02  3.074318E+02
   3.80000      0.500000      3.084918E+02  1.137285E+01  3.087014E+02  2.918681E+02
   3.85000      0.500000      3.029484E+02  1.252249E+01  3.032071E+02  2.765822E+02
   3.90000      0.500000      2.974293E+02  1.355141E+01  2.977378E+02  2.615743E+02
   3.95000      0.500000      2.919604E+02  1.447127E+01  2.923188E+02  2.468398E+02
   4.00000      0.500000      2.865354E+02  1.528670E+01  2.869429E+02  2.323758E+02
   4.05000      0.500000      2.811708E+02  1.600977E+01  2.816262E+02  2.181834E+02
   4.10000      0.500000      2.758593E+02  1.664388E+01  2.763609E+02  2.042593E+02
   4.15000      0.500000      2.706197E+02  1.720060E+01  2.711658E+02  1.905976E+02
   4.20000      0.500000      2.654429E+02  1.768255E+01  2.660312E+02  1.771974E+02
   4.25000      0.500000      2.603427E+02  1.810014E+01  2.609711E+02  1.640531E+02
   4.30000      0.500000      2.553121E+02  1.845555E+01  2.559783E+02  1.511613E+02
   4.35000      0.500000      2.503604E+02  1.875792E+01  2.510622E+02  1.385198E+02
   4.40000      0.500000      2.454815E+02  1.900887E+01  2.462164E+02  1.261233E+02
   4.45000      0.500000      2.406834E+02  1.921640E+01  2.414493E+02  1.139695E+02
   4.50000      0.500000      2.359588E+02  1.938171E+01  2.367535E+02  1.020545E+02
   4.55000      0.500000      2.313164E+02  1.951172E+01  2.321378E+02  9.037297E+01
   4.60000      0.500000      2.267459E+02  1.960754E+01  2.275921E+02  7.892236E+01
   4.65000      0.500000      2.222583E+02  1.967446E+01  2.231274E+02  6.769758E+01
   4.70000      0.500000      2.178370E+02  1.971543E+01  2.187274E+02  5.669468E+01
   4.75000      0.500000      2.134999E+02  1.973254E+01  2.144099E+02  4.591157E+01
   4.80000      0.500000      2.092404E+02  1.972830E+01  2.101684E+02  3.534308E+01
   4.85000      0.500000      2.050656E+02  1.970865E+01  2.060105E+02  2.498577E+01
   4.90000      0.500000      2.009550E+02  1.967417E+01  2.019158E+02  1.483619E+01
   4.95000      0.500000      1.969115E+02  1.960183E+01  1.978848E+02  4.889593E+00
   5.00000      0.500000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.000000E-02  0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.150000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.250000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.350000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.450000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.550000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.650000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.750000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.850000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.950000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.00000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.05000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.10000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.15000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.20000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.25000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.40000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.55000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.85000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000      0.550000      3.934765E+02  9.665710E+01  4.051745E+02  9.893120E+02
   2.00000      0.550000      3.917221E+02  6.905623E+01  3.977624E+02  9.696963E+02
   2.05000      0.550000      3.902760E+02  4.538689E+01  3.929062E+02  9.501443E+02
   2.10000      0.550000      3.895139E+02  2.522370E+01  3.903298E+02  9.306540E+02
   2.15000      0.550000      3.893866E+02  8.149224E+00  3.894719E+02  9.111842E+02
   2.20000      0.550000      3.901016E+02 -6.258373E+00  3.901518E+02  8.916936E+02
   2.25000      0.550000      3.909036E+02 -1.827662E+01  3.913306E+02  8.721703E+02
   2.30000      0.550000      3.922413E+02 -2.804422E+01  3.932426E+02  8.525706E+02
   2.35000      0.550000      3.936052E+02 -3.584844E+01  3.952343E+02  8.329252E+02
   2.40000      0.550000      3.952146E+02 -4.182001E+01  3.974210E+02  8.131875E+02
   2.45000      0.550000      3.967141E+02 -4.617503E+01  3.993923E+02  7.933892E+02
   2.50000      0.550000      3.982009E+02 -4.905280E+01  4.012109E+02  7.735066E+02
   2.55000      0.550000      3.994060E+02 -5.063031E+01  4.026023E+02  7.535654E+02
   2.60000      0.550000      4.004565E+02 -5.099971E+01  4.036909E+02  7.335563E+02
   2.65000      0.550000      4.010014E+02 -5.042682E+01  4.041596E+02  7.135181E+02
   2.70000      0.550000      4.011437E+02 -4.902142E+01  4.041280E+02  6.934742E+02
   2.75000      0.550000      4.007729E+02 -4.690121E+01  4.035080E+02  6.734242E+02
   2.80000      0.550000      3.998797E+02 -4.425027E+01  4.023206E+02  6.534009E+02
   2.85000      0.550000      3.984830E+02 -4.110668E+01  4.005976E+02  6.334396E+02
   2.90000      0.550000      3.965578E+02 -3.766599E+01  3.983426E+02  6.135635E+02
   2.95000      0.550000      3.941203E+02 -3.403093E+01  3.955868E+02  5.937945E+02
   3.00000      0.550000      3.911597E+02 -3.029810E+01  3.923313E+02  5.741566E+02
   3.05000      0.550000      3.878083E+02 -2.648801E+01  3.887119E+02  5.546806E+02
   3.10000      0.550000      3.839974E+02 -2.273616E+01  3.846699E+02  5.353820E+02
   3.15000      0.550000      3.798693E+02 -1.904232E+01  3.803462E+02  5.162839E+02
   3.20000      0.550000      3.753704E+02 -1.548949E+01  3.756899E+02  4.973999E+02
   3.25000      0.550000      3.706362E+02 -1.207669E+01  3.708329E+02  4.787487E+02
   3.30000      0.550000      3.656240E+02 -8.849032E+00  3.657310E+02  4.603395E+02
   3.35000      0.550000      3.604486E+02 -5.805041E+00  3.604953E+02  4.421869E+02
   3.40000      0.550000      3.550794E+02 -2.962620E+00  3.550917E+02  4.242972E+02
   3.45000      0.550000      3.496085E+02 -3.200480E-01  3.496086E+02  4.066795E+02
   3.50000      0.550000      3.440144E+02  2.122737E+00  3.440210E+02  3.893383E+02
   3.55000      0.550000      3.383692E+02  4.367572E+00  3.383974E+02  3.722785E+02
   3.60000      0.550000      3.326589E+02  6.425089E+00  3.327209E+02  3.555023E+02
   3.65000      0.550000      3.269358E+02  8.297376E+00  3.270410E+02  3.390124E+02
   3.70000      0.550000      3.211934E+02  1.000055E+01  3.213490E+02  3.228076E+02
   3.75000      0.550000      3.154667E+02  1.153672E+01  3.156775E+02  3.068912E+02
   3.80000      0.550000      3.097516E+02  1.292402E+01  3.100211E+02  2.912624E+02
   3.85000      0.550000      3.040767E+02  1.416480E+01  3.044064E+02  2.759168E+02
   3.90000      0.550000      2.984400E+02  1.527732E+01  2.988308E+02  2.608530E+02
   3.95000      0.550000      2.928574E+02  1.626350E+01  2.933087E+02  2.460708E+02
   4.00000      0.550000      2.873306E+02  1.714054E+01  2.878414E+02  2.315657E+02
   4.05000      0.550000      2.818689E+02  1.791053E+01  2.824374E+02  2.173360E+02
   4.10000      0.550000      2.764727E+02  1.858906E+01  2.770970E+02  2.033795E+02
   4.15000      0.550000      2.711513E+02  1.917760E+01  2.718287E+02  1.896892E+02
   4.20000      0.550000      2.659061E+02  1.968983E+01  2.666341E+02  1.762622E+02
   4.25000      0.550000      2.607377E+02  2.012761E+01  2.615134E+02  1.630964E+02
   4.30000      0.550000      2.556490E+02  2.050285E+01  2.564698E+02  1.501874E+02
   4.35000      0.550000      2.506407E+02  2.081629E+01  2.515036E+02  1.375305E+02
   4.40000      0.550000      2.457148E+02  2.107838E+01  2.466173E+02  1.251223E+02
   4.45000      0.550000      2.408701E+02  2.129000E+01  2.418092E+02  1.129580E+02
   4.50000      0.550000      2.361098E+02  2.145980E+01  2.370831E+02  1.010327E+02
   4.55000      0.550000      2.314290E+02  2.158839E+01  2.324337E+02  8.934456E+01
   4.60000      0.550000      2.268300E+02  2.168090E+01  2.278638E+02  7.789039E+01
   4.65000      0.550000      2.223105E+02  2.174272E+01  2.233712E+02  6.666221E+01
   4.70000      0.550000      2.178659E+02  2.176717E+01  2.189505E+02  5.565780E+01
   4.75000      0.550000      2.135020E+02  2.177690E+01  2.146097E+02  4.487391E+01
   4.80000      0.550000      2.092278E+02  2.177240E+01  2.103576E+02  3.430517E+01
   4.85000      0.550000      2.050201E+02  2.174223E+01  2.061697E+02  2.394927E+01
   4.90000      0.550000      2.008977E+02  2.169561E+01  2.020658E+02  1.380150E+01
   4.95000      0.550000      1.968235E+02  2.162101E+01  1.980075E+02  3.859422E+00
   5.00000      0.550000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.000000E-02  0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.150000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.250000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.350000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.450000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.550000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.650000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.750000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.850000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.950000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.00000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.05000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.10000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.15000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.20000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.25000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.40000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.55000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.85000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90000      0.600000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000      0.600000      3.638275E+02  8.721830E+01  3.741356E+02  9.847120E+02
   2.00000      0.600000      3.658883E+02  5.943660E+01  3.706844E+02  9.664701E+02
